cik,ticker,company_name,period_end,fiscal_year,fiscal_quarter,revenue,cogs,gross_profit,gross_margin,operating_income,operating_margin,rd_expense,rd_intensity,sga_expense,sga_intensity,data_source,replicability_score,text_source,post,post_x_replicability,ln_revenue
1660280,TENB,"Tenable Holdings, Inc.",2019-12-31,2019,4,97049000,18429000.0,78620000.0,0.8101,-27553000.0,-0.2839,22668000.0,0.2336,20873000.0,0.2151,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.39072656355918
1660280,TENB,"Tenable Holdings, Inc.",2020-03-31,2020,1,102648000,18701000.0,83947000.0,0.8178,-21672000.0,-0.2111,26831000.0,0.2614,18933000.0,0.1844,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.446816217556993
1660280,TENB,"Tenable Holdings, Inc.",2020-06-30,2020,2,107209000,19142000.0,88067000.0,0.8215,-10565000.0,-0.0985,25310000.0,0.2361,17879000.0,0.1668,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.490290758300812
1660280,TENB,"Tenable Holdings, Inc.",2020-09-30,2020,3,112282000,19394000.0,92888000.0,0.8273,-3465000.0,-0.0309,25128000.0,0.2238,18180000.0,0.1619,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.53652412191064
1660280,TENB,"Tenable Holdings, Inc.",2020-12-31,2020,4,118082000,20317000.0,97765000.0,0.8279,-731000.0,-0.0062,24418000.0,0.2068,18144000.0,0.1537,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.586889856342374
1660280,TENB,"Tenable Holdings, Inc.",2021-03-31,2021,1,123189000,22073000.0,101116000.0,0.8208,-5802000.0,-0.0471,26838000.0,0.2179,21445000.0,0.1741,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.629230319363202
1660280,TENB,"Tenable Holdings, Inc.",2021-06-30,2021,2,130259000,26425000.0,103834000.0,0.7971,-11881000.0,-0.0912,28201000.0,0.2165,21836000.0,0.1676,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.685035334099275
1660280,TENB,"Tenable Holdings, Inc.",2021-09-30,2021,3,138664000,27062000.0,111602000.0,0.8048,-11218000.0,-0.0809,30675000.0,0.2212,23785000.0,0.1715,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.747564298603283
1660280,TENB,"Tenable Holdings, Inc.",2022-03-31,2022,1,159368000,34930000.0,124438000.0,0.7808,-17548000.0,-0.1101,34290000.0,0.2152,26126000.0,0.1639,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.886726551343756
1660280,TENB,"Tenable Holdings, Inc.",2022-06-30,2022,2,164341000,36037000.0,128304000.0,0.7807,-23220000.0,-0.1413,36228000.0,0.2204,26870000.0,0.1635,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.917454095394646
1660280,TENB,"Tenable Holdings, Inc.",2022-09-30,2022,3,174851000,38582000.0,136269000.0,0.7793,-12958000.0,-0.0741,36131000.0,0.2066,24973000.0,0.1428,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,0,0.0,18.979444740645178
1660280,TENB,"Tenable Holdings, Inc.",2023-03-31,2023,1,188839000,45506000.0,143333000.0,0.759,-19156000.0,-0.1014,38183000.0,0.2022,27115000.0,0.1436,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,1,0.331,19.056405358140093
1660280,TENB,"Tenable Holdings, Inc.",2023-06-30,2023,2,195036000,43514000.0,151522000.0,0.7769,-10745000.0,-0.0551,37845000.0,0.194,26622000.0,0.1365,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,1,0.331,19.088694714873313
1660280,TENB,"Tenable Holdings, Inc.",2023-09-30,2023,3,201529000,45754000.0,155775000.0,0.773,-7913000.0,-0.0393,37052000.0,0.1839,31877000.0,0.1582,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,1,0.331,19.12144384959097
1660280,TENB,"Tenable Holdings, Inc.",2024-03-31,2024,1,215961000,48932000.0,167029000.0,0.7734,-8930000.0,-0.0414,43727000.0,0.2025,31018000.0,0.1436,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,1,0.331,19.190608393790768
1660280,TENB,"Tenable Holdings, Inc.",2024-06-30,2024,2,221241000,48798000.0,172443000.0,0.7794,-8818000.0,-0.0399,45149000.0,0.2041,30302000.0,0.137,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,1,0.331,19.21476316305884
1660280,TENB,"Tenable Holdings, Inc.",2024-09-30,2024,3,227088000,50499000.0,176589000.0,0.7776,-2083000.0,-0.0092,48020000.0,0.2115,31569000.0,0.139,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,1,0.331,19.240848165521175
1660280,TENB,"Tenable Holdings, Inc.",2025-03-31,2025,1,239137000,52460000.0,186677000.0,0.7806,-17711000.0,-0.0741,53223000.0,0.2226,47983000.0,0.2007,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,1,0.331,19.29254716742427
1660280,TENB,"Tenable Holdings, Inc.",2025-06-30,2025,2,247295000,54434000.0,192861000.0,0.7799,-7448000.0,-0.0301,59236000.0,0.2395,33982000.0,0.1374,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,1,0.331,19.32609251392898
1660280,TENB,"Tenable Holdings, Inc.",2025-09-30,2025,3,252440000,56753000.0,195687000.0,0.7752,7136000.0,0.0283,56265000.0,0.2229,32337000.0,0.1281,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.331,10k_fallback,1,0.331,19.346684154680315
320121,TLS,TELOS CORP,2019-03-31,2019,1,31166000,22190000.0,8976000.0,0.288,-1382000.0,-0.0443,,,10358000.0,0.3323,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.254838314987698
320121,TLS,TELOS CORP,2019-06-30,2019,2,36048000,26033000.0,10015000.0,0.2778,-422000.0,-0.0117,,,10437000.0,0.2895,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.40036194165416
320121,TLS,TELOS CORP,2019-09-30,2019,3,45531000,29218000.0,16313000.0,0.3583,5676000.0,0.1247,,,10637000.0,0.2336,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.63390397061029
320121,TLS,TELOS CORP,2019-12-31,2019,4,46473000,,,,,,,,,,RevenueFromContractWithCustomerExcludingAssessedTax,0.3391,wayback,0,0.0,17.65438205675661
320121,TLS,TELOS CORP,2020-03-31,2020,1,38980000,26738000.0,12242000.0,0.3141,403000.0,0.0103,3657000.0,0.0938,11839000.0,0.3037,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.478559252043688
320121,TLS,TELOS CORP,2020-06-30,2020,2,48610000,31037000.0,17573000.0,0.3615,5066000.0,0.1042,3815000.0,0.0785,12507000.0,0.2573,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.69933982902164
320121,TLS,TELOS CORP,2020-09-30,2020,3,47440000,30878000.0,16562000.0,0.3491,4513000.0,0.0951,3598000.0,0.0758,12049000.0,0.254,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.674976312653744
320121,TLS,TELOS CORP,2020-12-31,2020,4,44887000,,,,,,,,,,RevenueFromContractWithCustomerExcludingAssessedTax,0.3391,wayback,0,0.0,17.61965877849593
320121,TLS,TELOS CORP,2021-03-31,2021,1,55757000,41288000.0,14469000.0,0.2595,-13494000.0,-0.242,4061000.0,0.0728,27963000.0,0.5015,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.836513520960555
320121,TLS,TELOS CORP,2021-06-30,2021,2,53644000,31110000.0,22534000.0,0.4201,-17471000.0,-0.3257,5327000.0,0.0993,40005000.0,0.7457,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.797880184812968
320121,TLS,TELOS CORP,2021-09-30,2021,3,68981000,44104000.0,24877000.0,0.3606,-5088000.0,-0.0738,4863000.0,0.0705,29965000.0,0.4344,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,18.049341662323528
320121,TLS,TELOS CORP,2021-12-31,2021,4,64051000,39902000.0,24149000.0,0.377,-5411000.0,-0.0845,4845000.0,0.0756,29560000.0,0.4615,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.975190198987637
320121,TLS,TELOS CORP,2022-03-31,2022,1,50160000,31289000.0,18871000.0,0.3762,-16367000.0,-0.3263,5430000.0,0.1083,35238000.0,0.7025,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.73072845428894
320121,TLS,TELOS CORP,2022-06-30,2022,2,55791000,34862000.0,20929000.0,0.3751,-14036000.0,-0.2516,4489000.0,0.0805,34965000.0,0.6267,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.837123124020277
320121,TLS,TELOS CORP,2022-09-30,2022,3,63593000,42648000.0,20945000.0,0.3294,-8784000.0,-0.1381,3981000.0,0.0626,29729000.0,0.4675,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,0,0.0,17.968013959359904
320121,TLS,TELOS CORP,2022-12-31,2022,4,47343000,29045000.0,18298000.0,0.3865,-14663000.0,-0.3097,3018000.0,0.0637,32961000.0,0.6962,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,17.67292953139838
320121,TLS,TELOS CORP,2023-03-31,2023,1,35222000,21740000.0,13482000.0,0.3828,-12970000.0,-0.3682,2833000.0,0.0804,23619000.0,0.6706,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,17.37718144533717
320121,TLS,TELOS CORP,2023-06-30,2023,2,32911000,20552000.0,12359000.0,0.3755,-9467000.0,-0.2877,2646000.0,0.0804,19180000.0,0.5828,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,17.309317506358823
320121,TLS,TELOS CORP,2023-09-30,2023,3,36186000,23173000.0,13013000.0,0.3596,-9693000.0,-0.2679,2805000.0,0.0775,22706000.0,0.6275,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,17.40418286166118
320121,TLS,TELOS CORP,2024-03-31,2024,1,29619000,18658000.0,10961000.0,0.3701,-8438000.0,-0.2849,3170000.0,0.107,16229000.0,0.5479,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,17.203926605261696
320121,TLS,TELOS CORP,2024-06-30,2024,2,28498000,18791000.0,9707000.0,0.3406,-8644000.0,-0.3033,1459000.0,0.0512,16892000.0,0.5927,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,17.16534446733787
320121,TLS,TELOS CORP,2024-09-30,2024,3,23783000,20640000.0,3143000.0,0.1322,-28864000.0,-1.2136,2409000.0,0.1013,23225000.0,0.9765,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,16.984481597703834
320121,TLS,TELOS CORP,2025-03-31,2025,1,30616000,18434000.0,12182000.0,0.3979,-9022000.0,-0.2947,1571000.0,0.0513,19633000.0,0.6413,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,17.237033306087675
320121,TLS,TELOS CORP,2025-06-30,2025,2,35968000,24036000.0,11932000.0,0.3317,-9883000.0,-0.2748,1512000.0,0.042,20303000.0,0.5645,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,17.3981402122355
320121,TLS,TELOS CORP,2025-09-30,2025,3,51444000,30898000.0,20546000.0,0.3994,-2468000.0,-0.048,1899000.0,0.0369,21115000.0,0.4104,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3391,wayback,1,0.3391,17.756004395368116
50471,TRAK,"ReposiTrak, Inc.",2020-09-30,2020,3,5225402,1980957.0,3244445.0,0.6209,630979.0,0.1208,,,1081925.0,0.2071,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,0,0.0,15.469042290654631
50471,TRAK,"ReposiTrak, Inc.",2020-12-31,2020,4,5174204,2091588.0,3082616.0,0.5958,384585.0,0.0743,,,1231139.0,0.2379,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,0,0.0,15.459196068859626
50471,TRAK,"ReposiTrak, Inc.",2021-03-31,2021,1,6022540,2634224.0,3388316.0,0.5626,718297.0,0.1193,,,1255410.0,0.2085,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,0,0.0,15.611019655209173
50471,TRAK,"ReposiTrak, Inc.",2021-09-30,2021,3,4559677,846487.0,3713190.0,0.8144,1166477.0,0.2558,,,1096656.0,0.2405,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,0,0.0,15.332762345648437
50471,TRAK,"ReposiTrak, Inc.",2021-12-31,2021,4,4353587,817213.0,3536374.0,0.8123,957569.0,0.2199,,,1209002.0,0.2777,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,0,0.0,15.286510660972114
50471,TRAK,"ReposiTrak, Inc.",2022-03-31,2022,1,4555906,773651.0,3782255.0,0.8302,1176536.0,0.2582,,,1178649.0,0.2587,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,0,0.0,15.331934971202914
50471,TRAK,"ReposiTrak, Inc.",2022-09-30,2022,3,4720477,832704.0,3887773.0,0.8236,1228046.0,0.2602,,,1223462.0,0.2592,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,0,0.0,15.367420411777623
50471,TRAK,"ReposiTrak, Inc.",2022-12-31,2022,4,4750513,866642.0,3883871.0,0.8176,1175542.0,0.2475,,,1252357.0,0.2636,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.373763170179243
50471,TRAK,"ReposiTrak, Inc.",2023-03-31,2023,1,4824101,840272.0,3983829.0,0.8258,1521782.0,0.3155,,,916237.0,0.1899,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.389134954151741
50471,TRAK,"ReposiTrak, Inc.",2023-09-30,2023,3,5060112,766334.0,4293778.0,0.8486,1200009.0,0.2372,,,1279323.0,0.2528,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.436899175406039
50471,TRAK,"ReposiTrak, Inc.",2023-12-31,2023,4,5125751,973287.0,4152464.0,0.8101,1240851.0,0.2421,,,1347278.0,0.2628,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.449787608838674
50471,TRAK,"ReposiTrak, Inc.",2024-03-31,2024,1,5084866,831912.0,4252954.0,0.8364,1262343.0,0.2483,,,1352197.0,0.2659,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.441779235101844
50471,TRAK,"ReposiTrak, Inc.",2024-09-30,2024,3,5441142,859219.0,4581923.0,0.8421,1480061.0,0.272,,,1292551.0,0.2376,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.509499523271236
50471,TRAK,"ReposiTrak, Inc.",2024-12-31,2024,4,5490908,1002556.0,4488352.0,0.8174,1352051.0,0.2462,,,1376553.0,0.2507,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.518604191431157
50471,TRAK,"ReposiTrak, Inc.",2025-03-31,2025,1,5913732,911693.0,5002039.0,0.8458,1808853.0,0.3059,,,1455602.0,0.2461,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.592787662168899
50471,TRAK,"ReposiTrak, Inc.",2025-09-30,2025,3,5971467,854152.0,5117315.0,0.857,1893873.0,0.3172,,,1372227.0,0.2298,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.602503183825663
50471,TRAK,"ReposiTrak, Inc.",2025-12-31,2025,4,5856811,853744.0,5003067.0,0.8542,1816933.0,0.3102,,,1467862.0,0.2506,RevenueFromContractWithCustomerIncludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3548,10k_fallback,1,0.3548,15.583115815471528
1671933,TTD,"Trade Desk, Inc.",2019-03-31,2019,1,120987000,33651000.0,87336000.0,0.7219,5670000.0,0.0469,25312000.0,0.2092,33617000.0,0.2779,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,18.61119365977261
1671933,TTD,"Trade Desk, Inc.",2019-06-30,2019,2,159924000,35330000.0,124594000.0,0.7791,31949000.0,0.1998,29452000.0,0.1842,32121000.0,0.2009,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,18.890209260349863
1671933,TTD,"Trade Desk, Inc.",2019-09-30,2019,3,164203000,39932000.0,124271000.0,0.7568,21927000.0,0.1335,29185000.0,0.1777,37017000.0,0.2254,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,18.916614025217648
1671933,TTD,"Trade Desk, Inc.",2020-03-31,2020,1,160660000,40208000.0,120452000.0,0.7497,10766000.0,0.067,36794000.0,0.229,38598000.0,0.2402,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,18.89480088870994
1671933,TTD,"Trade Desk, Inc.",2020-06-30,2020,2,139355000,42133000.0,97222000.0,0.6977,-15772000.0,-0.1132,40058000.0,0.2875,35865000.0,0.2574,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,18.75253519212402
1671933,TTD,"Trade Desk, Inc.",2020-09-30,2020,3,216113000,44826000.0,171287000.0,0.7926,42782000.0,0.198,41079000.0,0.1901,42789000.0,0.198,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,19.1913119770023
1671933,TTD,"Trade Desk, Inc.",2021-03-31,2021,1,219811000,50500000.0,169311000.0,0.7703,7784000.0,0.0354,53918000.0,0.2453,51845000.0,0.2359,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,19.208278644177465
1671933,TTD,"Trade Desk, Inc.",2021-06-30,2021,2,279967000,50809000.0,229158000.0,0.8185,61948000.0,0.2213,53536000.0,0.1912,51919000.0,0.1854,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,19.450182297044968
1671933,TTD,"Trade Desk, Inc.",2021-09-30,2021,3,301091000,53400000.0,247691000.0,0.8226,80446000.0,0.2672,55847000.0,0.1855,52120000.0,0.1731,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,19.522923102603375
1671933,TTD,"Trade Desk, Inc.",2022-03-31,2022,1,315323000,63890000.0,251433000.0,0.7974,-17053000.0,-0.0541,71999000.0,0.2283,125799000.0,0.399,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,19.569108068255083
1671933,TTD,"Trade Desk, Inc.",2022-06-30,2022,2,376962000,67490000.0,309472000.0,0.821,1743000.0,0.0046,83483000.0,0.2215,134826000.0,0.3577,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,19.747654944576084
1671933,TTD,"Trade Desk, Inc.",2022-09-30,2022,3,394773000,70124000.0,324649000.0,0.8224,28804000.0,0.073,79915000.0,0.2024,130892000.0,0.3316,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,0,0.0,19.793821474127213
1671933,TTD,"Trade Desk, Inc.",2023-03-31,2023,1,382803000,84867000.0,297936000.0,0.7783,-23308000.0,-0.0609,93710000.0,0.2448,130312000.0,0.3404,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,1,0.3608,19.76303105450296
1671933,TTD,"Trade Desk, Inc.",2023-06-30,2023,2,464254000,86654000.0,377600000.0,0.8133,41673000.0,0.0898,98308000.0,0.2118,126130000.0,0.2717,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,1,0.3608,19.95594237420736
1671933,TTD,"Trade Desk, Inc.",2023-09-30,2023,3,493266000,93382000.0,399884000.0,0.8107,37677000.0,0.0764,117772000.0,0.2388,131969000.0,0.2675,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,1,0.3608,20.01655914025271
1671933,TTD,"Trade Desk, Inc.",2024-03-31,2024,1,491253000,103630000.0,387623000.0,0.789,28657000.0,0.0583,107686000.0,0.2192,129555000.0,0.2637,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,1,0.3608,20.01246982799933
1671933,TTD,"Trade Desk, Inc.",2024-06-30,2024,2,584550000,110459000.0,474091000.0,0.811,94720000.0,0.162,110035000.0,0.1882,135469000.0,0.2317,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,1,0.3608,20.186352878417104
1671933,TTD,"Trade Desk, Inc.",2024-09-30,2024,3,628016000,122656000.0,505360000.0,0.8047,108481000.0,0.1727,117705000.0,0.1874,138878000.0,0.2211,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,1,0.3608,20.258076201814927
1671933,TTD,"Trade Desk, Inc.",2025-03-31,2025,1,616021000,142839000.0,473182000.0,0.7681,54452000.0,0.0884,132402000.0,0.2149,133585000.0,0.2169,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,1,0.3608,20.238791611825803
1671933,TTD,"Trade Desk, Inc.",2025-06-30,2025,2,694039000,150980000.0,543059000.0,0.7825,116777000.0,0.1683,134251000.0,0.1934,130900000.0,0.1886,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,1,0.3608,20.358038712857564
1671933,TTD,"Trade Desk, Inc.",2025-09-30,2025,3,739433000,162154000.0,577279000.0,0.7807,161219000.0,0.218,127893000.0,0.173,131337000.0,0.1776,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3608,10k_fallback,1,0.3608,20.421394234252595
1447669,TWLO,TWILIO INC,2019-03-31,2019,1,233139000,107089000.0,126050000.0,0.5407,-87588000.0,-0.3757,77855000.0,0.3339,64176000.0,0.2753,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4201,10k_fallback,0,0.0,19.26714540017851
1447669,TWLO,TWILIO INC,2019-06-30,2019,2,275039000,125024000.0,150015000.0,0.5454,-93732000.0,-0.3408,98783000.0,0.3592,54543000.0,0.1983,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4201,10k_fallback,0,0.0,19.432423463757416
1447669,TWLO,TWILIO INC,2019-09-30,2019,3,295066000,136904000.0,158162000.0,0.536,-94666000.0,-0.3208,104481000.0,0.3541,47690000.0,0.1616,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4201,10k_fallback,0,0.0,19.502709618094094
1447669,TWLO,TWILIO INC,2020-03-31,2020,1,364868000,171333000.0,193535000.0,0.5304,-92696000.0,-0.2541,114339000.0,0.3134,55170000.0,0.1512,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.4201,10k_fallback,0,0.0,19.715046202302247
